ano_trabajo;título profesional;Categoría de Trabajo;moneda_salario;salario;salario_en_usd;residencia_empleado;nivel_de_experiencia;Tipo_de_empleo;escenario _de_trabajo;Ubicación_de_la_compañía;tamaño de la empresa
2023;Arquitecto de IA;Aprendizaje automático e IA;USD;200000;200000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;L
2023;Arquitecto de IA;Aprendizaje automático e IA;USD;330000;330000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Arquitecto de IA;Aprendizaje automático e IA;USD;204000;204000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de datos empresariales;Análisis de los datos;USD;180000;180000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;L
2023;Analista de datos empresariales;Análisis de los datos;USD;78000;78000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;L
2023;Analista de datos empresariales;Análisis de los datos;USD;105000;105000;Estados Unidos;Nivel medio;Full-time;Híbrido;Estados Unidos;L
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;125009;125009;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;83339;83339;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;198200;198200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;110200;110200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;100000;100000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;80000;80000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;171000;171000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;152000;152000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;198200;198200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;110200;110200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;106700;106700;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;97000;97000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;78800;78800;Estados Unidos;Nivel Básico;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;44100;44100;Estados Unidos;Nivel Básico;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;115600;115600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;79700;79700;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;120000;120000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;110000;110000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;80000;80000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;150000;150000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;125000;125000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;113000;113000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;90400;90400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;127000;127000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;99000;99000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;194500;194500;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;132320;132320;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;194521;194521;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;176838;176838;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;150000;150000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;135000;135000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;193600;193600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;130838;130838;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;127000;127000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;95000;95000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;171050;171050;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;124400;124400;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;87500;87500;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;62500;62500;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;169000;169000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;110600;110600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;171050;171050;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;124400;124400;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;125000;125000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;200000;200000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Inteligencia de Negocios;BI y visualización;USD;180000;180000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Analista de Datos de Inteligencia de Negocios;Análisis de los datos;USD;99000;99000;Estados Unidos;Nivel Básico;Full-time;Remoto;Estados Unidos;L
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;140000;140000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;110000;110000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;98010;98010;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;66825;66825;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;167500;167500;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;106500;106500;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;169000;169000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;110600;110600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;169000;169000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;110600;110600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;138000;138000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Desarrollador de Inteligencia de Negocios;BI y visualización;USD;67000;67000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;186030;186030;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;110200;110200;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;165600;165600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;65800;65800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;165600;165600;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;65800;65800;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;108500;108500;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;78800;78800;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;180000;180000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;118200;118200;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;89500;89500;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;65000;65000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;225000;225000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;180000;180000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;202800;202800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;104300;104300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;160000;160000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;140000;140000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;202800;202800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;104300;104300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;202800;202800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;104300;104300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;202800;202800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;104300;104300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;202800;202800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;104300;104300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;125000;125000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;115000;115000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;202800;202800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;104300;104300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;125000;125000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;115000;115000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;204300;204300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;139000;139000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;185000;185000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;79600;79600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;225000;225000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;156400;156400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;140000;140000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de inteligencia de negocios;BI y visualización;USD;120000;120000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
